0.00061971,15.25878906
0.001527956,1.831054688
0.002436201,-5.493164063
0.003344447,-20.99609375
0.004252692,-27.09960938
0.005160938,-34.30175781
0.006069183,-41.25976563
0.006977429,-47.97363281
0.007885674,-41.25976563
0.00879392,-36.1328125
0.009702165,-39.18457031
0.010610411,-39.79492188
0.011518656,-36.98730469
0.012426902,-41.50390625
0.013335147,-37.71972656
0.014243393,-31.25
0.015151638,-22.21679688
0.016059884,-16.47949219
0.016968129,5.615234375
0.017876375,19.77539063
0.01878462,31.37207031
0.019692866,20.62988281
0.020601111,29.17480469
0.021509357,31.49414063
0.022417602,46.26464844
0.023325848,26.48925781
0.024234093,57.37304688
0.025142339,40.16113281
0.026050584,36.1328125
0.02695883,35.76660156
0.027867075,32.2265625
0.028775321,30.76171875
0.029683566,21.72851563
0.030591812,38.57421875
0.031500057,30.76171875
0.032408303,19.28710938
0.033316548,7.568359375
0.034224794,8.056640625
0.035133039,-6.469726563
0.036041285,-9.033203125
0.03694953,-17.21191406
0.037857776,-16.35742188
0.038766021,-18.92089844
0.039674267,-36.98730469
0.040582512,-36.74316406
0.041490758,-49.31640625
0.042399003,-54.93164063
0.043307249,-55.90820313
0.044215494,-48.33984375
0.04512374,-42.96875
0.046031985,-50.90332031
0.046940231,-44.06738281
0.047848476,-50.04882813
0.048756722,-29.05273438
0.049664967,-8.7890625
0.050573213,4.638671875
0.051481458,12.32910156
0.052389704,38.20800781
0.053297949,19.77539063
0.054206195,18.67675781
0.05511444,29.17480469
0.056022686,42.84667969
0.056930931,37.84179688
0.057839177,35.03417969
0.058747422,44.31152344
0.059655668,44.55566406
0.060563913,29.296875
0.061472159,35.27832031
0.062380404,35.40039063
0.06328865,25.75683594
0.064196895,30.02929688
0.065105141,27.09960938
0.066013386,18.92089844
0.066921632,12.45117188
0.067829877,9.399414063
0.068738123,7.446289063
0.069646368,0.366210938
0.070554614,-12.32910156
0.071462859,-17.82226563
0.072371105,-23.19335938
0.07327935,-28.07617188
0.074187596,-38.81835938
0.075095841,-36.37695313
0.076004087,-31.00585938
0.076912332,-29.66308594
0.077820578,-24.4140625
0.078728823,-28.93066406
0.079637069,-27.46582031
0.080545314,-35.52246094
0.08145356,-49.07226563
0.082361805,-39.79492188
0.083270051,-54.93164063
0.084178296,-33.56933594
0.085086542,-26.61132813
0.085994787,3.662109375
0.086903033,14.03808594
0.087811278,16.23535156
0.088719524,20.26367188
0.089627769,20.14160156
0.090536015,21.484375
0.09144426,25.75683594
0.092352506,37.84179688
0.093260751,43.57910156
0.094168997,41.015625
0.095077242,37.23144531
0.095985488,34.54589844
0.096893733,27.95410156
0.097801979,33.69140625
0.098710224,25.63476563
0.09961847,10.98632813
0.100526715,15.99121094
0.101434961,18.67675781
0.102343206,14.28222656
0.103251452,13.42773438
0.104159697,6.103515625
0.105067943,0.244140625
0.105976188,-1.220703125
0.106884434,-10.62011719
0.107792679,-16.47949219
0.108700925,-24.16992188
0.10960917,-30.76171875
0.110517416,-36.25488281
0.111425661,-37.71972656
0.112333907,-40.52734375
0.113242152,-24.78027344
0.114150398,-22.82714844
0.115058643,-10.62011719
0.115966889,-10.00976563
0.116875134,-13.42773438
0.11778338,-11.96289063
0.118691625,-11.59667969
0.119599871,-27.83203125
0.120508116,-28.93066406
0.121416362,-27.09960938
0.122324607,-34.54589844
0.123232853,-27.09960938
0.124141098,0.366210938
0.125049344,1.46484375
0.125957589,20.26367188
0.126865835,31.12792969
0.12777408,38.0859375
0.128682326,34.30175781
0.129590571,50.78125
0.130498817,50.41503906
0.131407062,45.04394531
0.132315308,34.30175781
0.133223553,41.87011719
0.134131799,27.83203125
0.135040044,23.80371094
0.13594829,9.399414063
0.136856535,11.47460938
0.137764781,15.38085938
0.138673026,10.37597656
0.139581272,18.79882813
0.140489517,15.50292969
0.141397763,6.591796875
0.142306008,-7.32421875
0.143214254,-9.155273438
0.144122499,-20.87402344
0.145030745,-17.33398438
0.14593899,-26.48925781
0.146847236,-31.61621094
0.147755481,-27.34375
0.148663727,-28.19824219
0.149571972,-34.91210938
0.150480218,-42.84667969
0.151388463,-48.21777344
0.152296709,-62.86621094
0.153204954,-35.15625
0.1541132,-47.8515625
0.155021445,-26.61132813
0.155929691,-20.5078125
0.156837936,5.126953125
0.157746182,12.6953125
0.158654427,25.26855469
0.159562673,34.66796875
0.160470918,35.64453125
0.161379164,36.1328125
0.162287409,41.25976563
0.163195655,45.65429688
0.1641039,28.3203125
0.165012146,29.54101563
0.165920391,41.25976563
0.166828637,26.3671875
0.167736882,33.93554688
0.168645128,41.62597656
0.169553373,26.73339844
0.170461619,26.12304688
0.171369864,6.958007813
0.17227811,-3.051757813
0.173186355,-11.10839844
0.174094601,-21.72851563
0.175002846,-28.93066406
0.175911092,-21.72851563
0.176819337,-27.83203125
0.177727583,-29.78515625
0.178635828,-21.85058594
0.179544074,-21.484375
0.180452319,-29.54101563
0.181360565,-35.52246094
0.18226881,-46.63085938
0.183177056,-34.79003906
0.184085301,-53.10058594
0.184993547,-39.91699219
0.185901792,-4.028320313
0.186810038,2.075195313
0.187718283,18.43261719
0.188626529,27.95410156
0.189534774,15.86914063
0.19044302,33.32519531
0.191351265,41.9921875
0.192259511,44.79980469
0.193167756,37.23144531
