0.00085,1106
0.0018,1114
0.002766667,1138
0.003733333,1117
0.004683333,1123
0.00565,1100
0.006616667,1111
0.007566667,1116
0.008583333,1104
0.00955,1096
0.0105,1109
0.011466667,1120
0.012433333,1087
0.013383333,1110
0.01435,1154
0.015316667,1124
0.016266667,1183
0.017233333,1113
0.0182,1097
0.01915,1144
0.020133333,1121
0.0211,1124
0.022066667,1129
0.023016667,1071
0.023966667,1107
0.02495,1121
0.0259,1104
0.02685,1104
0.027833333,1127
0.028783333,1122
0.029733333,1173
0.030716667,1176
0.031666667,1130
0.032616667,1105
0.0336,1149
0.03455,1155
0.0355,1140
0.036483333,1119
0.037433333,1124
0.0384,1106
0.039366667,1118
0.040316667,1113
0.041333333,1110
0.042283333,1126
0.04325,1103
0.044216667,1098
0.045166667,1128
0.046133333,1165
0.0471,1122
0.04805,1152
0.049016667,1129
0.05,1134
0.05095,1131
0.051916667,1119
0.052883333,1133
0.053833333,1149
0.0548,1169
0.055766667,1181
0.056716667,1167
0.057683333,1173
0.05865,1175
0.0596,1162
0.060566667,1166
0.061533333,1148
0.062483333,1165
0.06345,1184
0.064416667,1167
0.065366667,1163
0.066333333,1175
0.0673,1176
0.068266667,1188
0.069216667,1181
0.070183333,1133
0.07115,1122
0.0721,1139
0.07305,1131
0.074066667,1132
0.075033333,1131
0.075983333,1140
0.07695,1126
0.077916667,1128
0.078883333,1123
0.07985,1124
0.080816667,1162
0.081783333,1155
0.082733333,1159
0.0837,1173
0.084666667,1169
0.085616667,1171
0.086583333,1195
0.08755,1190
0.0885,1143
0.089466667,1153
0.090433333,1182
0.091383333,1229
0.09235,1202
0.093316667,1189
0.094266667,1179
0.095233333,1172
0.0962,1167
0.09715,1179
0.098133333,1162
0.099083333,1170
0.100033333,1164
0.101016667,1173
0.101966667,1181
0.102916667,1163
0.1039,1145
0.10485,1150
0.1058,1151
0.106816667,1140
0.1078,1171
0.10875,1152
0.109716667,1171
0.110683333,1234
0.11165,1193
0.1126,1167
0.113566667,1167
0.114533333,1179
0.115483333,1183
0.11645,1198
0.117416667,1192
0.118383333,1179
0.119333333,1204
0.1203,1212
0.121266667,1213
0.122216667,1148
0.123183333,1155
0.12415,1203
0.1251,1198
0.126066667,1188
0.127033333,1166
0.128,1159
0.12895,1173
0.1299,1182
0.130883333,1186
0.131833333,1207
0.1328,1182
0.133766667,1211
0.134716667,1158
0.135683333,1245
0.13665,1197
0.137616667,1148
0.138583333,1179
0.139583333,1151
0.14055,1158
0.141516667,1129
0.142466667,1127
0.143416667,1159
0.144383333,1166
0.14535,1177
0.1463,1191
0.147266667,1184
0.148216667,1173
0.149166667,1178
0.15015,1167
0.1511,1180
0.15205,1183
0.153016667,1173
0.153966667,1185
0.154933333,1163
0.1559,1146
0.15685,1194
0.1578,1195
0.158766667,1186
0.159716667,1179
0.160683333,1183
0.16165,1189
0.1626,1197
0.163566667,1202
0.164516667,1216
0.165483333,1185
0.16645,1163
0.167416667,1188
0.168366667,1198
0.169333333,1175
0.1703,1178
0.17125,1165
0.172266667,1177
0.173216667,1185
0.174166667,1200
0.175133333,1199
0.1761,1205
0.177066667,1209
0.178016667,1232
0.178966667,1218
0.179933333,1213
0.1809,1230
0.18185,1218
0.182816667,1217
0.183766667,1185
0.184716667,1178
0.185683333,1174
0.18665,1190
0.1876,1209
0.188566667,1197
0.189516667,1222
0.190466667,1176
0.19145,1172
0.1924,1171
0.19335,1129
0.194316667,1135
0.195266667,1206
0.196233333,1211
0.197216667,1231
0.198166667,1218
0.199133333,1219
0.200083333,1205
0.20105,1238
0.202016667,1234
0.202966667,1214
0.203916667,1192
0.204933333,1196
0.205883333,1220
0.20685,1231
0.207816667,1230
0.208766667,1228
0.209733333,1237
0.2107,1234
0.21165,1249
0.212633333,1218
0.213583333,1205
0.214533333,1218
0.215516667,1206
0.216466667,1164
0.217416667,1182
0.2184,1181
0.21935,1187
0.2203,1201
0.221283333,1197
0.222233333,1202
0.223183333,1202
0.224166667,1173
0.225116667,1187
0.226083333,1191
0.227066667,1200
0.228016667,1230
0.228983333,1203
0.22995,1221
0.2309,1233
0.231866667,1229
0.232833333,1213
0.233783333,1200
0.23475,1174
0.235716667,1210
0.236666667,1197
0.237633333,1190
0.238566667,1188
0.239516667,1189
0.240483333,1181
0.24145,1195
0.2424,1204
0.243366667,1188
0.244333333,1199
