0.515,-0.009765625
0.5160667,-0.1171875
0.5171333,-0.05371094
0.5182,-0.06347656
0.5192667,-0.1367188
0.5203333,-0.1416016
0.5214,-0.1806641
0.5224667,-0.2001953
0.5235333,-0.2197266
0.5246,-0.2148438
0.5256667,-0.2441406
0.5267333,-0.2734375
0.5278,-0.2929688
0.5288667,-0.2587891
0.5299333,-0.3125
0.531,-0.3564453
0.5320667,-0.3759766
0.5331333,-0.3662109
0.5342,-0.4541016
0.5352667,-0.4589844
0.5363333,-0.4248047
0.5374,-0.4638672
0.5384667,-0.4492188
0.5395333,-0.5078125
0.5406,-0.5615234
0.5416667,-0.5957031
0.5427333,-0.6201172
0.5438,-0.6152344
0.5448667,-0.625
0.5459333,-0.6396484
0.547,-0.7275391
0.5480667,-0.7226562
0.5491333,-0.7226562
0.5502,-0.7128906
0.5512667,-0.7373047
0.5523333,-0.7324219
0.5534,-0.7519531
0.5544667,-0.7519531
0.5555333,-0.7373047
0.5566,-0.7861328
0.5576667,-0.7861328
0.5587333,-0.7910156
0.5598,-0.8056641
0.5608667,-0.8398438
0.5619333,-0.7958984
0.563,-0.8447266
0.5640667,-0.8349609
0.5651333,-0.8691406
0.5662,-0.8691406
0.5672667,-0.8740234
0.5683333,-0.8935547
0.5694,-0.859375
0.5704667,-0.9130859
0.5715333,-0.9326172
0.5726,-0.9228516
0.5736667,-0.9130859
0.5747333,-0.9179688
0.5758,-0.9472656
0.5768667,-0.9277344
0.5779333,-0.9326172
0.579,-0.9716797
0.5800667,-1.000977
0.5811333,-0.9960938
0.5822,-1.000977
0.5832667,-1.064453
0.5843333,-1.054688
0.5854,-1.088867
0.5864667,-1.142578
0.5875333,-1.088867
0.5886,-1.166992
0.5896667,-1.152344
0.5907333,-1.166992
0.5918,-1.186523
0.5928667,-1.210938
0.5939333,-1.28418
0.595,-1.235352
0.5960667,-1.289062
0.5971333,-1.323242
0.5982,-1.333008
0.5992667,-1.357422
0.6003333,-1.420898
0.6014,-1.435547
0.6024667,-1.455078
0.6035333,-1.445312
0.6046,-1.445312
0.6056667,-1.396484
0.6067333,-1.469727
0.6078,-1.538086
0.6088667,-1.508789
0.6099333,-1.503906
0.611,-1.591797
0.6120667,-1.538086
0.6131333,-1.655273
0.6142,-1.616211
0.6152667,-1.640625
0.6163333,-1.645508
0.6174,-1.669922
0.6184667,-1.738281
0.6195333,-1.674805
0.6206,-1.733398
0.6216667,-1.75293
0.6227333,-1.806641
0.6238,-1.806641
0.6248667,-1.845703
0.6259333,-1.860352
0.627,-1.84082
0.6280667,-1.875
0.6291333,-1.84082
0.6302,-1.865234
0.6312667,-1.875
0.6323333,-1.850586
0.6334,-1.948242
0.6344667,-1.870117
0.6355333,-1.889648
0.6366,-1.855469
0.6376667,-1.875
0.6387333,-1.865234
0.6398,-1.870117
0.6408667,-1.811523
0.6419333,-1.894531
0.643,-1.879883
0.6440667,-1.899414
0.6451333,-1.831055
0.6462,-1.796875
0.6472667,-1.826172
0.6483333,-1.787109
0.6494,-1.821289
0.6504667,-1.757812
0.6515333,-1.757812
0.6526,-1.777344
0.6536667,-1.743164
0.6547333,-1.767578
0.6558,-1.748047
0.6568667,-1.723633
0.6579333,-1.738281
0.659,-1.679688
0.6600667,-1.713867
0.6611333,-1.748047
0.6622,-1.699219
0.6632667,-1.689453
0.6643333,-1.665039
0.6654,-1.787109
0.6664667,-1.772461
0.6675333,-1.713867
0.6686,-1.806641
0.6696667,-1.708984
0.6707333,-1.733398
0.6718,-1.723633
0.6728667,-1.645508
0.6739333,-1.645508
0.675,-1.674805
0.6760667,-1.650391
0.6771333,-1.71875
0.6782,-1.68457
0.6792667,-1.601562
0.6803333,-1.611328
0.6814,-1.591797
0.6824667,-1.499023
0.6835333,-1.582031
0.6846,-1.582031
0.6856667,-1.582031
0.6867333,-1.591797
0.6878,-1.640625
0.6888667,-1.484375
0.6899333,-1.591797
0.691,-1.616211
0.6920667,-1.582031
0.6931333,-1.523438
0.6942,-1.640625
0.6952667,-1.640625
0.6963333,-1.552734
0.6974,-1.611328
0.6984667,-1.552734
0.6995333,-1.586914
0.7006,-1.52832
0.7016667,-1.606445
0.7027333,-1.674805
0.7038,-1.499023
0.7048667,-1.616211
0.7059333,-1.625977
0.707,-1.606445
0.7080667,-1.591797
0.7091333,-1.547852
0.7102,-1.513672
