0.4841,-0.00341796875
0.485102698,-0.041015625
0.486105302,-0.018798829
0.487108,-0.022216796
0.488110698,-0.04785158
0.489113302,-0.04956056
0.490116,-0.063232435
0.491118698,-0.070068355
0.492121302,-0.07690431
0.493124,-0.07519533
0.494126698,-0.08544921
0.495129302,-0.095703125
0.496132,-0.10253908
0.497134698,-0.090576185
0.498137302,-0.109375
0.49914,-0.124755855
0.500142698,-0.13159181
0.501145302,-0.128173815
0.502148,-0.15893556
0.503150698,-0.16064454
0.504153302,-0.148681645
0.505156,-0.16235352
0.506158698,-0.15722658
0.507161302,-0.177734375
0.508164,-0.19653319
0.509166698,-0.208496085
0.510169302,-0.21704102
0.511172,-0.21533204
0.512174698,-0.21875
0.513177302,-0.22387694
0.51418,-0.254638685
0.515182698,-0.25292967
0.516185302,-0.25292967
0.517188,-0.24951171
0.518190698,-0.258056645
0.519193302,-0.256347665
0.520196,-0.263183585
0.521198698,-0.263183585
0.522201302,-0.258056645
0.523204,-0.27514648
0.524206698,-0.27514648
0.525209302,-0.27685546
0.526212,-0.281982435
0.527214698,-0.29394533
0.528217302,-0.27856444
0.52922,-0.29565431
0.530222698,-0.292236315
0.531225302,-0.30419921
0.532228,-0.30419921
0.533230698,-0.30590819
0.534233302,-0.312744145
0.535236,-0.30078125
0.536238698,-0.319580065
0.537241302,-0.32641602
0.538244,-0.32299806
0.539246698,-0.319580065
0.540249302,-0.32128908
0.541252,-0.33154296
0.542254698,-0.32470704
0.543257302,-0.32641602
0.54426,-0.340087895
0.545262698,-0.35034195
0.546265302,-0.34863283
0.547268,-0.35034195
0.548270698,-0.37255855
0.549273302,-0.3691408
0.550276,-0.38110345
0.551278698,-0.3999023
0.552281302,-0.38110345
0.553284,-0.4084472
0.554286698,-0.4033204
0.555289302,-0.4084472
0.556292,-0.41528305
0.557294698,-0.4238283
0.558297302,-0.449463
0.5593,-0.4323732
0.560302698,-0.4511717
0.561305302,-0.4631347
0.562308,-0.4665528
0.563310698,-0.4750977
0.564313302,-0.4973143
0.565316,-0.50244145
0.566318698,-0.5092773
0.567321302,-0.5058592
0.568324,-0.5058592
0.569326698,-0.4887694
0.570329302,-0.51440445
0.571332,-0.5383301
0.572334698,-0.52807615
0.573337302,-0.5263671
0.57434,-0.55712895
0.575342698,-0.5383301
0.576345302,-0.57934555
0.577348,-0.56567385
0.578350698,-0.57421875
0.579353302,-0.5759278
0.580356,-0.5844727
0.581358698,-0.60839835
0.582361302,-0.58618175
0.583364,-0.6066893
0.584366698,-0.6135255
0.585369302,-0.63232435
0.586372,-0.63232435
0.587374698,-0.64599605
0.588377302,-0.6511232
0.58938,-0.644287
0.590382698,-0.65625
0.591385302,-0.644287
0.592388,-0.6528319
0.593390698,-0.65625
0.594393302,-0.6477051
0.595396,-0.6818847
0.596398698,-0.65454095
0.597401302,-0.6613768
0.598404,-0.64941415
0.599406698,-0.65625
0.600409302,-0.6528319
0.601412,-0.65454095
0.602414698,-0.63403305
0.603417302,-0.66308585
0.60442,-0.65795905
0.605422698,-0.6647949
0.606425302,-0.64086925
0.607428,-0.62890625
0.608430698,-0.6391602
0.609433302,-0.62548815
0.610436,-0.63745115
0.611438698,-0.6152342
0.612441302,-0.6152342
0.613444,-0.6220704
0.614446698,-0.6101074
0.615449302,-0.6186523
0.616452,-0.61181645
0.617454698,-0.60327155
0.618457302,-0.60839835
0.61946,-0.5878908
0.620462698,-0.59985345
0.621465302,-0.61181645
0.622468,-0.59472665
0.623470698,-0.59130855
0.624473302,-0.58276365
0.625476,-0.62548815
0.626478698,-0.62036135
0.627481302,-0.59985345
0.628484,-0.63232435
0.629486698,-0.5981444
0.630489302,-0.6066893
0.631492,-0.60327155
0.632494698,-0.5759278
0.633497302,-0.5759278
0.6345,-0.58618175
0.635502698,-0.57763685
0.636505302,-0.6015625
0.637508,-0.5895995
0.638510698,-0.5605467
0.639513302,-0.5639648
0.640516,-0.55712895
0.641518698,-0.52465805
0.642521302,-0.55371085
0.643524,-0.55371085
0.644526698,-0.55371085
0.645529302,-0.55712895
0.646532,-0.57421875
0.647534698,-0.51953125
0.648537302,-0.55712895
0.64954,-0.56567385
0.650542698,-0.55371085
0.651545302,-0.5332033
0.652548,-0.57421875
0.653550698,-0.57421875
0.654553302,-0.5434569
0.655556,-0.5639648
0.656558698,-0.5434569
0.657561302,-0.5554199
0.658564,-0.534912
0.659566698,-0.56225575
0.660569302,-0.58618175
0.661572,-0.52465805
0.662574698,-0.56567385
0.663577302,-0.56909195
0.66458,-0.56225575
0.665582698,-0.55712895
0.666585302,-0.5417482
0.667588,-0.5297852
0.668590698,-0.56567385
0.669593302,-0.5554199
